Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender_Male,Married_Yes,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban,TotalIncome,TotalIncomeByPerson,Cuota,%Cuota,Loan_Status
0.0,0.3227752721280191,0.0,0.573082489146165,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2775754750876375,0.2904090269665949,0.25697598961713175,0.06534355218653448,0
0.0,0.05056593954638097,0.0,0.08972503617945007,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03376836503821093,0.0507510341708914,0.04023361453601558,0.05090634147406268,0
1.0,0.05961880393772491,0.09599923200614395,0.24746743849493485,0.5945945945945945,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1389819481263534,0.02590349011049847,0.13432835820895525,0.06237182931532189,1
0.3333333333333333,0.06411813174899166,0.07799937600499196,0.21562952243125902,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1248045756013245,0.061692305673114844,0.09669046073977937,0.04851096418106939,0
0.0,0.023326033219133502,0.03191974464204286,0.13169319826338638,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04165816995368077,0.05850657013211849,0.05905256327060351,0.06582179679784991,1
0.0,0.2558816514159328,0.0,0.361794500723589,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21766151037570036,0.23151468003641507,0.16223231667748217,0.050506415268517416,0
0.6666666666666666,0.041540179539442265,0.11039911680706554,0.24167872648335742,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13735543449762577,0.039622834366012744,0.10837118754055808,0.050289653282154755,0
0.3333333333333333,0.08187150353441165,0.0,0.059334298118668596,0.4594594594594595,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06180751789164991,0.030729819797139023,0.0428293316028553,0.03677797893900509,0
1.0,0.06593412550414149,0.05999952000383997,0.16497829232995656,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10822384711742943,0.018344825446748685,0.07397793640493186,0.04138787566938148,1
1.0,0.9999999999999999,0.0,0.507959479015919,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8841388217243965,0.20902243258947806,0.22777417261518496,0.015777132047916826,1
0.0,0.053953987597033654,0.06959944320445437,0.1765557163531114,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10720424155912255,0.12293717657923582,0.0791693705386113,0.04480993905765919,0
0.0,0.03172839238475213,0.0,0.130246020260492,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01689632068051388,0.03416611880765194,0.05840363400389358,0.09888627896019524,1
0.0,0.039886812090723756,0.07999136006911944,0.17366136034732269,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10511647779687515,0.12088494244795729,0.07787151200519143,0.04477987989687091,0
0.0,0.09845938679040714,0.0,0.09261939218523878,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07666462745555004,0.09291728661239375,0.08890330953926022,0.06598784773187856,0
0.0,0.4009172123682723,0.0,0.06657018813314038,0.7297297297297298,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3475641137685592,0.3592065967395724,0.029850746268656716,0.002184414571957476,0
1.0,0.0692408604015785,0.0,0.10419681620839363,0.32432432432432434,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.050494751459007,0.00415816043459637,0.09928617780661908,0.09818980450807059,1
0.0,0.25609848649117456,0.0,0.2575976845151953,0.7297297297297298,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.21785572095823502,0.2317055855369991,0.1155094094743673,0.03485077961564446,1
0.0,0.05311375168047179,0.05771953824369405,0.14761215629522428,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09443489575746981,0.11038513991583444,0.06619078520441271,0.04132067498069086,0
0.0,0.06073008369833899,0.07358341133270933,0.23589001447178,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11730319185092396,0.13286426260960651,0.10577547047371837,0.05622073531721876,0
0.0,0.37709245847608275,0.0,0.12590448625180894,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32622522601256543,0.3382308548628998,0.056456846203763796,0.008873368093041182,0
0.3333333333333333,0.1386551888633504,0.10199918400652795,0.46454413892908825,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.21584078616443808,0.10643578237250188,0.20830629461388708,0.06643365915779377,0
0.0,0.13857387571013474,0.06165550675594595,0.25036179450072354,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1749594585408959,0.18953933309549675,0.11226476314081765,0.04182929153399867,1
0.0,0.022811049915434294,0.044831641346869226,0.11722141823444283,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05425758149561569,0.07089156448250883,0.05256327060350422,0.04958438846381251,0
1.0,0.18356715382280223,0.0,0.17221418234442834,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15289228110039715,0.02932189173033164,0.16028552887735237,0.06900490171599045,0
0.3333333333333333,0.05929355132486226,0.042695658434732525,0.18958031837916062,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08477291927637136,0.042017107519171065,0.08500973393900066,0.058388580453310863,0
0.3333333333333333,0.04568715035344113,0.03599971200230398,0.150506512301013,0.32432432432432434,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0658131111564269,0.03269853277191205,0.14081765087605452,0.11721153824179205,1
0.6666666666666666,0.131499631380372,0.11999904000767994,0.1606367583212735,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22763907905341763,0.06920523256068305,0.07203114860480207,0.019353255671528104,0
0.0,0.07767032395160234,0.0,0.14616497829232994,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.058044687855041216,0.07461422174389783,0.06554185593770279,0.05911947291931576,0
0.0,0.06411813174899166,0.0,0.08827785817655572,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04590652644662607,0.06268262795739461,0.039584685269305656,0.041737151973053915,0
0.6666666666666666,0.44810594561776274,0.0,0.5658465991316932,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.38982919179266073,0.12234855128576834,0.2537313432835821,0.04592695808454742,0
0.0,0.059591699553319694,0.07163942688458493,0.17800289435600578,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11431720414445383,0.12992909053812673,0.07981829980532122,0.04277119720568424,0
0.0,0.08151914653714377,0.06074351405188758,0.06657018813314038,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12293529874442859,0.138400522126544,0.029850746268656716,0.013395368419014765,0
0.3333333333333333,0.06864456394466363,0.025991792065663474,0.18234442836468884,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07625192996766393,0.03782911810010843,0.08176508760545101,0.06083271435178889,0
0.6666666666666666,0.06666594388308247,0.0,0.1866859623733719,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048188500791408115,0.010406338380795216,0.08371187540558078,0.0852522145162237,1
0.6666666666666666,0.19061429376815978,0.0,0.276410998552822,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15920412503277304,0.04678179063791467,0.12394548994159636,0.05076682306939305,0
0.3333333333333333,0.08355197536753538,0.1272469820241438,0.1866859623733719,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19202571348112757,0.09473088886794225,0.08371187540558078,0.027630143151817676,1
0.3333333333333333,0.12285333275510635,0.030239758081935346,0.2329956584659913,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12910148473990346,0.06380419777332592,0.1044776119402985,0.051100936036788704,0
1.0,0.08506982089422778,0.0,0.04486251808972504,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06467212398403588,0.007642185820255307,0.046073977936404935,0.03830764798663167,0
0.6666666666666666,0.155378594041372,0.04199966400268798,0.31982633863965265,0.5945945945945945,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17012847030034667,0.050361268773865625,0.17326411421155094,0.06807387478048793,0
0.0,0.09035517585324594,0.0,0.15774240231548478,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06940600693331779,0.08578219352806483,0.07073329007138221,0.05626760738333252,0
0.0,0.03484539659135258,0.04879160966712266,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06904186209106533,0.08542424571446973,0.06554185593770279,0.05226869437826954,0
0.0,0.08707554534021415,0.05534355725154199,0.25036179450072354,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12244977228809197,0.13792325837508387,0.11226476314081765,0.057679139233894,0
0.0,0.05221930699509948,0.06700746394028848,0.21128798842257596,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10302871403462772,0.11883270831667873,0.09474367293964957,0.05587112434019693,0
0.3333333333333333,0.1183269005594344,0.027143782849737202,0.256150506512301,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1219156931861217,0.060272446012520964,0.11486048020765735,0.05929249282405096,0
0.0,0.061516110846090405,0.0,0.030390738060781478,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043575999456210365,0.060391761950385994,0.0136275146009085,0.015234110259737147,0
0.0,0.0315657660783208,0.038183694530443756,0.12590448625180894,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05537429234518988,0.07198927111086711,0.056456846203763796,0.052541310231443615,0
0.3333333333333333,0.19256580944533572,0.005759953920368637,0.3531114327062228,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1667783377516241,0.0823220313299789,0.15833874107722262,0.06304893151665929,0
0.0,0.07341493559998259,0.10322317421460628,0.23589001447178,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15864576960798593,0.17350327104643645,0.10577547047371837,0.04300172273538496,0
0.0,0.12060366884947299,0.0,0.19392185238784368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09649838319690039,0.11241351085954,0.06375730045425049,0.039019332187155926,1
0.3333333333333333,0.14521444988941398,0.0,0.24023154848046308,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11854128431458229,0.05861395447619702,0.10772225827384814,0.05679274192404273,0
0.0,0.04964439047660345,0.05407156742746058,0.16353111432706222,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08763752536875734,0.10370344739539265,0.07332900713822194,0.048844416945826766,0
0.6666666666666666,0.18920486577908827,0.1719826241390069,0.6816208393632417,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3319058855517037,0.10336936276937056,0.3056456846203764,0.06603189941103595,0
0.3333333333333333,0.07542066004596897,0.0,0.15484804630969606,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0560297530612443,0.027890100475951255,0.06943543153796236,0.06416787144965448,0
0.0,0.041540179539442265,0.0,0.12590448625180894,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.025684349540206444,0.04280459270908027,0.040882543802725504,0.05934951697585262,1
0.0,0.0712736892319701,0.051767585859313126,0.15918958031837913,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10467950398617219,0.12045540507164317,0.07138221933809215,0.04101251286068148,1
0.6666666666666666,0.041540179539442265,0.04415964672282622,0.14471780028943557,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07035278352317417,0.01766870179884684,0.06489292667099286,0.05102703086427722,0
0.0,0.07715534064790314,0.03559171526627787,0.1664254703328509,0.5945945945945945,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.09358522445888075,0.10954992835077922,0.09072031148604802,0.05774900825456616,0
1.0,0.04552452404700981,0.03808769529843761,0.23733719247467433,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06777949330459015,0.008405807822591514,0.10642439974042829,0.08658761563948726,1
0.0,0.10645518018994743,0.0,0.1345875542691751,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08382614268651498,0.09995692694643064,0.060350421804023356,0.04136558720335823,0
0.0,0.04425061797996441,0.045863633090935274,0.15484804630969606,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.07450403472485215,0.09079346291839618,0.06943543153796236,0.05238154193487579,1
0.0,0.18879830001300996,0.0,0.38494934876989867,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15757761140404541,0.17245329079322416,0.17261518494484104,0.07259695487317695,1
0.0,0.0,0.08839129286965704,0.150506512301013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07788815412551828,0.09411999126607326,0.0491563919532771,0.03546306397042811,0
0.0,0.06864456394466363,0.0,0.10419681620839363,0.5945945945945945,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04996067235703673,0.06666778028208668,0.05723556132381571,0.05702638178312671,0
1.0,0.22739494340604519,0.0,0.4095513748191027,0.7297297297297298,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.19214709509521172,0.03896858530671948,0.18364698247890981,0.0647850348392934,0
0.0,0.12813868771412454,0.10000719994240047,0.24023154848046308,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20440663811771104,0.21848537962155357,0.10772225827384814,0.034380380984218105,0
0.0,0.1440760657443947,0.10598315213478292,0.2894356005788712,0.7297297297297298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22472592031539795,0.23845886762015991,0.12978585334198572,0.0384225059374372,1
0.0,0.13177067522442418,0.0,0.1866859623733719,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10650022819743447,0.12224514413961864,0.08371187540558078,0.04777356294409395,0
0.3333333333333333,0.041296240079795266,0.04929560563515492,0.1374819102749638,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07532942970062438,0.037375717536221306,0.06164828033744323,0.045983751513045804,0
0.0,0.09168329068910179,0.0,0.20984081041968158,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07059554675134247,0.08695148971914214,0.09409474367293964,0.07426149332149803,0
0.0,0.12469643089466143,0.051407588739290085,0.24023154848046308,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15216399141589226,0.16713179996444374,0.10772225827384814,0.04556705459237559,1
0.6666666666666666,0.06430786243982821,0.04103967168262654,0.20405209840810418,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08758897272312367,0.02331632285779169,0.09149902660609995,0.06138896899322915,1
0.6666666666666666,0.02882822325339344,0.039167686658506735,0.150506512301013,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.053917712976180074,0.012283575803205056,0.0491563919532771,0.04655853205745385,0
0.6666666666666666,0.06498547204995875,0.04600763193894449,0.14905933429811866,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0932210796166283,0.02516174269677086,0.06683971447112264,0.042193365406600125,1
0.0,0.22660891625829374,0.0,0.25904486251808967,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19144308173352365,0.20574243745756812,0.2381570408825438,0.08534321700058002,0
0.0,0.09799861225551837,0.0,0.14905933429811866,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07625192996766393,0.09251161242365265,0.06683971447112264,0.049497806175773984,1
0.0,0.05696257426601323,0.0,0.08972503617945007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.039497577222982874,0.056382746438120926,0.02871512005191434,0.03349060250602264,1
0.0,0.11065635977275676,0.0,0.15774240231548478,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08758897272312367,0.10365572102024664,0.07073329007138221,0.047077025011639455,0
0.6666666666666666,0.051650114922589835,0.04492764057887537,0.17800289435600578,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08018469426399044,0.020890232121202706,0.07981829980532122,0.05713327700976777,1
0.0,0.04449455743961139,0.08277533779729762,0.22575976845151952,0.32432432432432434,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11205950612248859,0.12770981409383714,0.20830629461388708,0.11733560541020187,1
0.3333333333333333,0.07710113187909269,0.0,0.14905933429811866,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057534885075887776,0.028629859290714457,0.06683971447112264,0.06066154529269583,0
0.0,0.0791339607094843,0.06405548755609955,0.22141823444283645,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1241491148852701,0.13959368150519433,0.09928617780661908,0.05011225519977289,0
0.0,0.23289713344030513,0.0,0.26338639652677276,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.19707518862702827,0.2112786969745056,0.118105126541207,0.039426553648834274,0
0.0,0.0,0.12710298317613458,0.23010130246020258,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.11704586282906553,0.13261131282133265,0.10317975340687865,0.05488311147094375,0
0.0,0.04690684765167609,0.0488156094751242,0.16353111432706222,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07986910206737165,0.0960672273720306,0.07332900713822194,0.05253284875419865,0
0.0,0.10504575220087592,0.09134326925384598,0.20549927641099852,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1749594585408959,0.18953933309549675,0.09214795587280987,0.03373393791537995,0
0.3333333333333333,0.11447807797389295,0.0,0.17800289435600578,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09101193424029676,0.04508352712230239,0.07981829980532122,0.05173492038062365,0
0.6666666666666666,0.13464373997137766,0.0,0.17945007235890012,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10907351841601849,0.030355963191828584,0.08046722907203115,0.0449157647262983,0
0.6666666666666666,0.08832234702285434,0.024959800321597427,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.09283265845155901,0.025034472363048153,0.06554185593770279,0.04148107122164835,0
0.0,0.07542066004596897,0.0,0.150506512301013,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0560297530612443,0.07263357717533829,0.0491563919532771,0.045346174286365955,1
0.6666666666666666,0.05780281018257509,0.03359973120215038,0.150506512301013,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07423699517386702,0.01894140513607385,0.06748864373783257,0.051017779031570225,0
1.0,0.10135955592176582,0.04783161734706123,0.20115774240231546,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12764490537089362,0.023117462961349974,0.09020116807268007,0.04419327510490123,0
0.6666666666666666,0.12372067305607345,0.11155110759113927,0.22141823444283645,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21212650877346306,0.06412237360763268,0.09928617780661908,0.030244147380542107,0
0.6666666666666666,0.07994709224164094,0.0,0.1664254703328509,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.06008389897165496,0.014303992351052935,0.0746268656716418,0.06580207719855563,0
1.0,0.04603950735070901,0.049991600067199465,0.12445730824891461,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08028179955525776,0.01147819322261609,0.05580791693705387,0.03948331668407353,0
0.0,0.04744893533978052,0.0,0.08827785817655572,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.030976587914275447,0.04800676759999567,0.039584685269305656,0.05247033208417192,0
0.0,0.07382150136606092,0.0,0.14616497829232994,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05459745001505131,0.07122564910853091,0.06554185593770279,0.06161313839486437,0
0.0,0.26740101478815187,0.0,0.3256150506512301,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22797894757285325,0.24165653475494278,0.14600908500973395,0.04308907177570045,0
0.0,0.20595537534151506,0.0,0.29088277858176553,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17294452374709895,0.18755868852693725,0.13043478260869568,0.0496725894495801,0
0.0,0.05333058675571356,0.0,0.12879884225759766,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03624454996552762,0.05318507930333806,0.05775470473718366,0.06971677711284027,0
0.0,0.023109198143891733,0.042455660354717165,0.12445730824891461,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.052121265087734625,0.06879160397608426,0.05580791693705387,0.05408644811936843,0
0.3333333333333333,0.14724727871980559,0.17399860801113592,0.24746743849493485,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.29636534894786415,0.14601287896233306,0.11096690460739779,0.024085516101654377,1
0.3333333333333333,0.04639186434797689,0.031247750017999856,0.12301013024602024,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0616375836319321,0.030646298640633497,0.05515898767034393,0.0476322374830428,0
0.6666666666666666,0.0783750379461381,0.0,0.12590448625180894,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.058675872248278804,0.01384263739130814,0.056456846203763796,0.05048881406749944,0
0.0,0.13147252699596676,0.05183958528331773,0.2532561505065123,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.15867004593080275,0.17352713423400945,0.1135626216742375,0.04639286637088002,0
0.3333333333333333,0.23230083698339024,0.0,0.2575976845151953,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.196541109525058,0.09695016531223184,0.1155094094743673,0.03858343469802134,0
0.0,0.03882974109892012,0.052007583939328486,0.15340086830680172,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07586350880259465,0.09212980142248454,0.06878650227125244,0.05117482570113501,0
0.6666666666666666,0.04766577041502229,0.0,0.1403762662807525,0.7297297297297298,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.031170798496810093,0.0048303068845693825,0.06294613887086307,0.08212711232678721,1
0.0,0.9999999999999999,0.0,0.6960926193921853,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8841388217243965,0.8866498590282196,0.6301103179753407,0.05276254396569846,0
0.0,0.5221822281972327,0.0,0.6816208393632417,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4561763820510579,0.4659704979412031,0.3056456846203764,0.04788398614412091,1
0.0,0.11380046836376242,0.0,0.17221418234442834,0.7297297297297298,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.09040502616987599,0.10642385077871538,0.0772225827384815,0.05026403673402064,0
0.0,0.9999999999999999,0.11399908800729594,0.1606367583212735,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9994513551043404,1.0,0.07203114860480207,0.0006622335801788181,0
0.0,0.13640552495771704,0.0,0.18958031837916062,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11065147939911245,0.12632574921460277,0.08500973393900066,0.04700248363673535,0
0.0,0.02427468667331625,0.024983800129598964,0.12879884225759766,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03549198395820588,0.052445320488574865,0.05775470473718366,0.07052182753003472,0
1.0,0.08197992107203254,0.0,0.17221418234442834,0.32432432432432434,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.06190462318291723,0.006962084974424625,0.16028552887735237,0.1391420464232708,1
0.6666666666666666,0.11431545166746163,0.0,0.21128798842257596,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09086627630339576,0.024390166298576977,0.09474367293964957,0.06182025949412082,0
0.3333333333333333,0.17028600546424374,0.04000767993856049,0.14616497829232994,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.18146551305580638,0.08954064557081334,0.06554185593770279,0.02216383795559662,1
0.3333333333333333,0.2086658137820372,0.11959104327165383,0.5311143270622286,0.7297297297297298,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.29634107262504733,0.14600094736854655,0.2381570408825438,0.05652130634746491,1
0.0,0.041540179539442265,0.0,0.06657018813314038,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.025684349540206444,0.04280459270908027,0.029850746268656716,0.043991012090609176,0
0.6666666666666666,0.07677587926623004,0.08639930880552955,0.29956584659913166,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14463833134267484,0.04200915312331338,0.13432835820895525,0.060228541102829984,1
0.6666666666666666,0.057070991803634105,0.19454244366045073,0.276410998552822,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.23637855526747653,0.0720688150694438,0.12394548994159636,0.03470970473624316,0
0.3333333333333333,0.041323344464200495,0.05699954400364797,0.17221418234442834,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08314640564764374,0.04121769073547535,0.0772225827384815,0.0537020332906661,0
0.0,0.5339455310290988,0.0,0.17221418234442834,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4667123061535623,0.4763271213478879,0.0772225827384815,0.008290277010800127,1
0.0,0.07853766425256943,0.03935968512251902,0.17221418234442834,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09863469960478145,0.11451347136596456,0.0772225827384815,0.04681785663458864,0
0.3333333333333333,0.034465935209679485,0.060575515395876835,0.17221418234442834,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.08062166807469338,0.03997680498167901,0.0772225827384815,0.05499903756905335,0
0.0,0.1225280801422437,0.0,0.16787264833574528,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09822200211689534,0.11410779717722346,0.07527579493835172,0.04574587470076069,0
0.6666666666666666,0.04378984344507564,0.055919552643578854,0.16787264833574528,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08426311649721793,0.022226570625291067,0.07527579493835172,0.051766713759321466,0
0.3333333333333333,0.057504661954117645,0.030719754241966064,0.16208393632416784,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07105679688486224,0.03527575702979674,0.072680077871512,0.056854041675876606,1
0.0,0.07384860575046613,0.0,0.1215629522431259,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054621726337868146,0.07124951229610392,0.054510058403634,0.05119505236563254,0
0.0,0.03023765124246495,0.07559939520483837,0.17221418234442834,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09203153979860361,0.10802268434610682,0.0772225827384815,0.049547531011614555,0
0.3333333333333333,0.11702589010798375,0.03431972544219646,0.21997105643994208,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.12800905021314612,0.06326727605293328,0.09863724853990916,0.04845440309028462,0
0.6666666666666666,0.07948631770675217,0.0,0.11722141823444283,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05967120148376885,0.014168767621472563,0.05256327060350422,0.04642335449324954,0
